Country/Region,Date,Confirmed,Deaths,Recovered,Active,WHO Region
China,16-05-2020,153346,2202,246,153100,Western Pacific
China,16-05-2020,237355,1767,304,237051,Western Pacific
China,16-05-2020,51867,21,668,51199,Western Pacific
China,16-05-2020,340115,350,536,339579,Western Pacific
China,16-05-2020,25349,961,59,25290,Western Pacific
China,16-05-2020,113682,1861,1206,112476,Western Pacific
China,16-05-2020,161022,1693,1101,159921,Western Pacific
China,16-05-2020,319958,17,468,319490,Western Pacific
China,16-05-2020,402189,174,958,401231,Western Pacific
China,16-05-2020,203625,1613,988,202637,Western Pacific
China,16-05-2020,101071,585,638,100433,Western Pacific
China,16-05-2020,288519,1907,1058,287461,Western Pacific
China,16-05-2020,14506,1276,537,13969,Western Pacific
China,16-05-2020,23193,940,685,22508,Western Pacific
Colombia,16-05-2020,138987,1817,1151,137836,Americas
Congo (Brazzaville),16-05-2020,277695,2140,419,277276,Africa
Congo (Kinshasa),16-05-2020,231711,35,831,230880,Africa
Costa Rica,16-05-2020,24610,1987,979,23631,Americas
Cote d'Ivoire,16-05-2020,77052,765,50,77002,Africa
Croatia,16-05-2020,31403,1780,318,31085,Europe
Cuba,16-05-2020,380424,156,694,379730,Americas
Cyprus,16-05-2020,280444,1748,821,279623,Europe
Czechia,16-05-2020,100373,502,1074,99299,Europe
Denmark,16-05-2020,88791,1848,768,88023,Europe
Greenland,16-05-2020,85199,1821,1088,84111,Europe
Denmark,16-05-2020,81837,329,742,81095,Europe
Djibouti,16-05-2020,403515,1015,113,403402,Eastern Mediterranean
Dominican Republic,16-05-2020,99064,1650,774,98290,Americas
Ecuador,16-05-2020,73634,405,554,73080,Americas
Egypt,16-05-2020,347343,2358,1160,346183,Eastern Mediterranean
El Salvador,16-05-2020,73429,1595,833,72596,Americas
Equatorial Guinea,16-05-2020,69994,251,522,69472,Africa
Eritrea,16-05-2020,402082,1982,1243,400839,Africa
Estonia,16-05-2020,359494,1389,627,358867,Europe
Eswatini,16-05-2020,295879,1491,870,295009,Africa
Ethiopia,16-05-2020,405091,1086,952,404139,Africa
Fiji,16-05-2020,255580,1838,1243,254337,Western Pacific
Finland,16-05-2020,198585,1010,1234,197351,Europe
France,16-05-2020,181507,2485,1069,180438,Europe
France,16-05-2020,341853,1850,987,340866,Europe
France,16-05-2020,87962,1214,714,87248,Europe
France,16-05-2020,371021,602,228,370793,Europe
France,16-05-2020,49682,1721,267,49415,Europe
France,16-05-2020,60797,279,62,60735,Europe
France,16-05-2020,430337,1048,810,429527,Europe
France,16-05-2020,241385,1752,1167,240218,Europe
France,16-05-2020,160892,851,480,160412,Europe
France,16-05-2020,414833,2114,788,414045,Europe
Gabon,16-05-2020,80025,1122,1125,78900,Africa
Gambia,16-05-2020,90355,2086,821,89534,Africa
Georgia,16-05-2020,195152,1131,197,194955,Europe
Germany,16-05-2020,302712,871,65,302647,Europe
Ghana,16-05-2020,382243,1810,778,381465,Africa
Greece,16-05-2020,33083,1457,704,32379,Europe
Guatemala,16-05-2020,330729,2318,476,330253,Americas
Guinea,16-05-2020,196008,518,840,195168,Africa
Guyana,16-05-2020,368527,1423,150,368377,Americas
Haiti,16-05-2020,239438,1847,878,238560,Americas
Holy See,16-05-2020,391804,2181,832,390972,Europe
Honduras,16-05-2020,300534,1698,299,300235,Americas
Hungary,16-05-2020,346601,543,172,346429,Europe
Iceland,16-05-2020,129347,1036,513,128834,Europe
India,16-05-2020,242426,2121,958,241468,South-East Asia
Indonesia,16-05-2020,324413,639,1215,323198,South-East Asia
Iran,16-05-2020,7412,1391,895,6517,Eastern Mediterranean
Iraq,16-05-2020,130408,726,8,130400,Eastern Mediterranean
Ireland,16-05-2020,311332,502,1108,310224,Europe
Israel,16-05-2020,93563,1105,82,93481,Europe
Italy,16-05-2020,16563,1963,1224,15339,Europe
Jamaica,16-05-2020,206365,965,737,205628,Americas
Japan,16-05-2020,327982,661,870,327112,Western Pacific
Jordan,16-05-2020,259465,2392,791,258674,Eastern Mediterranean
Kazakhstan,16-05-2020,100959,890,61,100898,Europe
Kenya,16-05-2020,134580,1664,317,134263,Africa
South Korea,16-05-2020,401597,1815,45,401552,Western Pacific
Kuwait,16-05-2020,394014,980,1190,392824,Eastern Mediterranean
Kyrgyzstan,16-05-2020,257034,1900,1169,255865,Europe
Latvia,16-05-2020,352725,1603,897,351828,Europe
Lebanon,16-05-2020,33565,1510,638,32927,Eastern Mediterranean
Liberia,16-05-2020,39243,1766,300,38943,Africa
Liechtenstein,16-05-2020,14241,1601,1173,13068,Europe
Lithuania,16-05-2020,319686,1224,1165,318521,Europe
Luxembourg,16-05-2020,256254,2118,579,255675,Europe
Madagascar,16-05-2020,218259,1945,1085,217174,Africa
Malaysia,16-05-2020,321743,494,520,321223,Western Pacific
Maldives,16-05-2020,380977,1065,699,380278,South-East Asia
Malta,16-05-2020,433128,1788,481,432647,Europe
Mauritania,16-05-2020,19753,1616,410,19343,Africa
Mauritius,16-05-2020,147103,2411,921,146182,Africa
Mexico,16-05-2020,123156,2452,631,122525,Americas
Moldova,16-05-2020,337355,2065,2,337353,Europe
Monaco,16-05-2020,148154,854,820,147334,Europe
Mongolia,16-05-2020,221783,1484,55,221728,Western Pacific
Montenegro,16-05-2020,427224,13,601,426623,Europe
Morocco,16-05-2020,104155,1649,613,103542,Eastern Mediterranean
Namibia,16-05-2020,251889,1651,445,251444,Africa
Nepal,16-05-2020,241529,1694,341,241188,South-East Asia
Netherlands,16-05-2020,74527,2396,981,73546,Europe
Netherlands,16-05-2020,322147,1425,952,321195,Europe
Netherlands,16-05-2020,284467,551,957,283510,Europe
Netherlands,16-05-2020,129733,138,117,129616,Europe
New Zealand,16-05-2020,34365,2374,116,34249,Western Pacific
Nicaragua,16-05-2020,333757,2314,515,333242,Americas
Niger,16-05-2020,68803,967,382,68421,Africa
Nigeria,16-05-2020,367813,215,137,367676,Africa
North Macedonia,16-05-2020,91630,1862,1177,90453,Europe
Norway,16-05-2020,312189,1009,957,311232,Europe
Oman,16-05-2020,109111,2123,848,108263,Eastern Mediterranean
Pakistan,16-05-2020,393233,452,70,393163,Eastern Mediterranean
Panama,16-05-2020,79411,1287,319,79092,Americas
Papua New Guinea,16-05-2020,173447,938,1051,172396,Western Pacific
Paraguay,16-05-2020,96858,1053,938,95920,Americas
Peru,16-05-2020,168347,1769,181,168166,Americas
Philippines,16-05-2020,308627,1000,430,308197,Western Pacific
Poland,16-05-2020,260706,564,639,260067,Europe
Portugal,16-05-2020,345935,2449,1006,344929,Europe
Qatar,16-05-2020,132549,2291,1008,131541,Eastern Mediterranean
Romania,16-05-2020,199955,1729,672,199283,Europe
Russia,16-05-2020,215879,2019,1145,214734,Europe
Rwanda,16-05-2020,10020,17,1215,8805,Africa
Saint Lucia,16-05-2020,38798,1818,651,38147,Americas
Saint Vincent and the Grenadines,16-05-2020,409462,1662,1186,408276,Americas
San Marino,16-05-2020,215890,2363,703,215187,Europe
Saudi Arabia,16-05-2020,162719,651,116,162603,Eastern Mediterranean
Senegal,16-05-2020,23405,617,162,23243,Africa
Serbia,16-05-2020,282013,351,498,281515,Europe
Seychelles,16-05-2020,226553,1672,152,226401,Africa
Singapore,16-05-2020,425826,2359,206,425620,Western Pacific
Slovakia,16-05-2020,335399,755,743,334656,Europe
Slovenia,16-05-2020,279880,2212,1016,278864,Europe
Somalia,16-05-2020,152623,159,805,151818,Eastern Mediterranean
South Africa,16-05-2020,225808,279,1049,224759,Africa
Spain,16-05-2020,427999,946,134,427865,Europe
Sri Lanka,16-05-2020,352589,1756,180,352409,South-East Asia
Sudan,16-05-2020,396886,323,1128,395758,Eastern Mediterranean
Suriname,16-05-2020,333672,2495,1049,332623,Americas
Sweden,16-05-2020,267478,1933,900,266578,Europe
Switzerland,16-05-2020,173933,1219,782,173151,Europe
Taiwan*,16-05-2020,338675,829,601,338074,Western Pacific
Tanzania,16-05-2020,307526,2318,525,307001,Africa
Thailand,16-05-2020,116352,31,330,116022,South-East Asia
Togo,16-05-2020,338515,2460,447,338068,Africa
Trinidad and Tobago,16-05-2020,190926,1283,899,190027,Americas
Tunisia,16-05-2020,134921,1655,433,134488,Eastern Mediterranean
Turkey,16-05-2020,372245,715,1122,371123,Europe
Uganda,16-05-2020,205973,903,1070,204903,Africa
Ukraine,16-05-2020,21710,995,16,21694,Europe
United Arab Emirates,16-05-2020,93473,1337,1220,92253,Eastern Mediterranean
United Kingdom,16-05-2020,235229,1229,286,234943,Europe
United Kingdom,16-05-2020,157880,375,456,157424,Europe
United Kingdom,16-05-2020,309384,300,784,308600,Europe
United Kingdom,16-05-2020,171154,905,898,170256,Europe
United Kingdom,16-05-2020,106508,30,1051,105457,Europe
United Kingdom,16-05-2020,93030,2333,253,92777,Europe
United Kingdom,16-05-2020,230857,2471,1185,229672,Europe
Uruguay,16-05-2020,230243,487,458,229785,Americas
US,16-05-2020,443040,1227,535,442505,Americas
Uzbekistan,16-05-2020,273544,2290,355,273189,Europe
Venezuela,16-05-2020,28393,1720,97,28296,Americas
Vietnam,16-05-2020,378372,400,544,377828,Western Pacific
Zambia,16-05-2020,216807,2261,806,216001,Africa
Zimbabwe,16-05-2020,157620,1985,633,156987,Africa
Dominica,16-05-2020,363931,1869,620,363311,Americas
Grenada,16-05-2020,71309,1434,586,70723,Americas
Mozambique,16-05-2020,281984,1514,386,281598,Africa
Syria,16-05-2020,425578,1920,882,424696,Eastern Mediterranean
Timor-Leste,16-05-2020,242812,595,135,242677,South-East Asia
Belize,16-05-2020,178064,2281,1219,176845,Americas
Laos,16-05-2020,428619,1778,1026,427593,Western Pacific
Libya,16-05-2020,270948,1663,148,270800,Eastern Mediterranean
West Bank and Gaza,16-05-2020,212484,1073,1184,211300,Eastern Mediterranean
Guinea-Bissau,16-05-2020,164638,988,642,163996,Africa
Mali,16-05-2020,15650,1195,1159,14491,Africa
Saint Kitts and Nevis,16-05-2020,347530,250,744,346786,Americas
Canada,16-05-2020,307695,32,124,307571,Americas
Canada,16-05-2020,323085,625,675,322410,Americas
Kosovo,16-05-2020,406308,1466,246,406062,Europe
Burma,16-05-2020,314450,1914,266,314184,South-East Asia
United Kingdom,16-05-2020,115034,1001,579,114455,Europe
United Kingdom,16-05-2020,126949,615,1024,125925,Europe
United Kingdom,16-05-2020,444443,1655,300,444143,Europe
Botswana,16-05-2020,155571,2010,244,155327,Africa
Burundi,16-05-2020,190979,1610,1205,189774,Africa
Sierra Leone,16-05-2020,112044,942,832,111212,Africa
Malawi,16-05-2020,202452,1291,1158,201294,Africa
United Kingdom,16-05-2020,293771,1282,461,293310,Europe
France,16-05-2020,188633,1622,108,188525,Europe
South Sudan,16-05-2020,302446,1028,264,302182,Africa
Western Sahara,16-05-2020,387811,1789,251,387560,Africa
Sao Tome and Principe,16-05-2020,97181,368,595,96586,Africa
Yemen,16-05-2020,300744,1402,1105,299639,Eastern Mediterranean
Comoros,16-05-2020,401717,528,708,401009,Africa
Tajikistan,16-05-2020,240405,538,914,239491,Europe
Lesotho,16-05-2020,324140,526,559,323581,Africa
Afghanistan,17-05-2020,201351,93,810,200541,Eastern Mediterranean
Albania,17-05-2020,136569,453,712,135857,Europe
Algeria,17-05-2020,111218,1737,348,110870,Africa
Andorra,17-05-2020,23187,375,1003,22184,Europe
Angola,17-05-2020,112645,1370,297,112348,Africa
Antigua and Barbuda,17-05-2020,164955,1420,1186,163769,Americas
Argentina,17-05-2020,446478,140,861,445617,Americas
Armenia,17-05-2020,103887,801,658,103229,Europe
Australia,17-05-2020,438648,2030,863,437785,Western Pacific
Australia,17-05-2020,190602,1841,266,190336,Western Pacific
Australia,17-05-2020,285867,427,446,285421,Western Pacific
Australia,17-05-2020,351941,738,1180,350761,Western Pacific
Australia,17-05-2020,259987,2363,1112,258875,Western Pacific
Australia,17-05-2020,100005,2323,1035,98970,Western Pacific
Australia,17-05-2020,130790,1186,288,130502,Western Pacific
Australia,17-05-2020,407664,1697,978,406686,Western Pacific
Austria,17-05-2020,427667,2111,299,427368,Europe
Azerbaijan,17-05-2020,318519,282,60,318459,Europe
Bahamas,17-05-2020,374811,1217,149,374662,Americas
Bahrain,17-05-2020,158227,327,433,157794,Eastern Mediterranean
Bangladesh,17-05-2020,392943,561,520,392423,South-East Asia
Barbados,17-05-2020,170598,1091,506,170092,Americas
Belarus,17-05-2020,30497,1225,1053,29444,Europe
Belgium,17-05-2020,433688,2085,681,433007,Europe
Benin,17-05-2020,98286,1555,27,98259,Africa
Bhutan,17-05-2020,153744,1408,1214,152530,South-East Asia
Bolivia,17-05-2020,27995,1180,1181,26814,Americas
Bosnia and Herzegovina,17-05-2020,217066,101,21,217045,Europe
Brazil,17-05-2020,386929,63,1076,385853,Americas
Brunei,17-05-2020,364016,1804,735,363281,Western Pacific
Bulgaria,17-05-2020,95451,338,19,95432,Europe
Burkina Faso,17-05-2020,216084,1278,938,215146,Africa
Cabo Verde,17-05-2020,310643,2135,1176,309467,Africa
Cambodia,17-05-2020,49584,729,1124,48460,Western Pacific
Cameroon,17-05-2020,184118,1375,1217,182901,Africa
Canada,17-05-2020,326019,171,47,325972,Americas
Canada,17-05-2020,328515,2021,458,328057,Americas
Canada,17-05-2020,27324,2450,729,26595,Americas
Canada,17-05-2020,141401,232,237,141164,Americas
Canada,17-05-2020,67030,1404,578,66452,Americas
Canada,17-05-2020,332448,72,304,332144,Americas
Canada,17-05-2020,443333,540,667,442666,Americas
Canada,17-05-2020,375443,2389,294,375149,Americas
Canada,17-05-2020,332740,2199,1111,331629,Americas
Canada,17-05-2020,140420,2287,109,140311,Americas
Central African Republic,17-05-2020,289035,979,673,288362,Africa
Chad,17-05-2020,390396,520,256,390140,Africa
Chile,17-05-2020,302825,689,959,301866,Americas
China,17-05-2020,390450,1875,104,390346,Western Pacific
China,17-05-2020,303498,1886,391,303107,Western Pacific
China,17-05-2020,267947,1146,923,267024,Western Pacific
China,17-05-2020,82858,2051,807,82051,Western Pacific
China,17-05-2020,33211,1886,270,32941,Western Pacific
China,17-05-2020,24695,1449,549,24146,Western Pacific
China,17-05-2020,76807,1694,324,76483,Western Pacific
China,17-05-2020,14973,1778,644,14329,Western Pacific
China,17-05-2020,383241,417,523,382718,Western Pacific
China,17-05-2020,243840,2211,554,243286,Western Pacific
China,17-05-2020,274180,1087,35,274145,Western Pacific
China,17-05-2020,167857,824,967,166890,Western Pacific
China,17-05-2020,403096,1610,259,402837,Western Pacific
China,17-05-2020,291561,1480,1117,290444,Western Pacific
China,17-05-2020,332390,532,450,331940,Western Pacific
China,17-05-2020,16267,199,573,15694,Western Pacific
China,17-05-2020,340381,1227,776,339605,Western Pacific
China,17-05-2020,232928,399,1242,231686,Western Pacific
China,17-05-2020,253178,52,1021,252157,Western Pacific
China,17-05-2020,267710,1724,997,266713,Western Pacific
China,17-05-2020,53574,140,711,52863,Western Pacific
China,17-05-2020,143668,2259,1018,142650,Western Pacific
China,17-05-2020,187977,644,421,187556,Western Pacific
China,17-05-2020,126132,471,285,125847,Western Pacific
China,17-05-2020,114240,94,398,113842,Western Pacific
China,17-05-2020,281311,2101,508,280803,Western Pacific
China,17-05-2020,296365,472,1022,295343,Western Pacific
China,17-05-2020,318876,286,400,318476,Western Pacific
China,17-05-2020,242671,1247,706,241965,Western Pacific
China,17-05-2020,102967,235,1072,101895,Western Pacific
China,17-05-2020,10587,2273,658,9929,Western Pacific
China,17-05-2020,7589,2186,696,6893,Western Pacific
China,17-05-2020,233476,1403,644,232832,Western Pacific
Colombia,17-05-2020,233691,1635,562,233129,Americas
Congo (Brazzaville),17-05-2020,51676,871,929,50747,Africa
Congo (Kinshasa),17-05-2020,310978,988,841,310137,Africa
Costa Rica,17-05-2020,245317,1368,524,244793,Americas
Cote d'Ivoire,17-05-2020,190750,1364,930,189820,Africa
Croatia,17-05-2020,320415,2160,536,319879,Europe
Cuba,17-05-2020,130834,58,974,129860,Americas
Cyprus,17-05-2020,368579,1834,558,368021,Europe
Czechia,17-05-2020,437554,886,811,436743,Europe
Denmark,17-05-2020,160716,521,93,160623,Europe
Greenland,17-05-2020,132820,1823,553,132267,Europe
Denmark,17-05-2020,239741,670,503,239238,Europe
Djibouti,17-05-2020,260624,1074,521,260103,Eastern Mediterranean
Dominican Republic,17-05-2020,46987,384,1070,45917,Americas
Ecuador,17-05-2020,308894,154,204,308690,Americas
Egypt,17-05-2020,17930,1594,1162,16768,Eastern Mediterranean
El Salvador,17-05-2020,91780,936,380,91400,Americas
Equatorial Guinea,17-05-2020,406953,673,535,406418,Africa
Eritrea,17-05-2020,395826,19,203,395623,Africa
Estonia,17-05-2020,291586,1784,68,291518,Europe
Eswatini,17-05-2020,306568,2368,829,305739,Africa
Ethiopia,17-05-2020,37710,876,1162,36548,Africa
Fiji,17-05-2020,356347,881,990,355357,Western Pacific
Finland,17-05-2020,180565,2365,705,179860,Europe
France,17-05-2020,345527,1460,204,345323,Europe
France,17-05-2020,31521,1726,631,30890,Europe
France,17-05-2020,441776,689,514,441262,Europe
France,17-05-2020,405234,878,67,405167,Europe
France,17-05-2020,193541,2255,10,193531,Europe
France,17-05-2020,385230,1623,797,384433,Europe
France,17-05-2020,101751,54,800,100951,Europe
France,17-05-2020,119342,1086,556,118786,Europe
France,17-05-2020,387409,39,671,386738,Europe
France,17-05-2020,242381,522,1121,241260,Europe
Gabon,17-05-2020,1616,484,919,697,Africa
Gambia,17-05-2020,298524,1963,188,298336,Africa
Georgia,17-05-2020,15026,2298,1234,13792,Europe
Germany,17-05-2020,179137,889,1225,177912,Europe
Ghana,17-05-2020,152488,1769,622,151866,Africa
Greece,17-05-2020,132019,868,861,131158,Europe
Guatemala,17-05-2020,270502,2231,918,269584,Americas
Guinea,17-05-2020,253995,1027,1058,252937,Africa
Guyana,17-05-2020,306926,1692,1132,305794,Americas
Haiti,17-05-2020,77931,2343,616,77315,Americas
Holy See,17-05-2020,411869,1684,218,411651,Europe
Honduras,17-05-2020,287739,1058,1120,286619,Americas
Hungary,17-05-2020,180796,672,973,179823,Europe
Iceland,17-05-2020,198721,1506,814,197907,Europe
India,17-05-2020,119577,453,1174,118403,South-East Asia
Indonesia,17-05-2020,448458,495,581,447877,South-East Asia
Iran,17-05-2020,93325,863,396,92929,Eastern Mediterranean
Iraq,17-05-2020,444845,708,1200,443645,Eastern Mediterranean
Ireland,17-05-2020,430255,153,134,430121,Europe
Israel,17-05-2020,177600,2168,241,177359,Europe
Italy,17-05-2020,247603,931,657,246946,Europe
Jamaica,17-05-2020,115755,2052,915,114840,Americas
Japan,17-05-2020,107711,1781,29,107682,Western Pacific
Jordan,17-05-2020,150100,1091,982,149118,Eastern Mediterranean
Kazakhstan,17-05-2020,33622,2179,502,33120,Europe
Kenya,17-05-2020,258925,1750,904,258021,Africa
South Korea,17-05-2020,180885,84,190,180695,Western Pacific
Kuwait,17-05-2020,275992,1938,934,275058,Eastern Mediterranean
Kyrgyzstan,17-05-2020,418565,2187,575,417990,Europe
Latvia,17-05-2020,248289,232,361,247928,Europe
Lebanon,17-05-2020,82087,120,107,81980,Eastern Mediterranean
Liberia,17-05-2020,97138,891,597,96541,Africa
Liechtenstein,17-05-2020,191628,1100,318,191310,Europe
Lithuania,17-05-2020,431070,893,537,430533,Europe
Luxembourg,17-05-2020,261469,70,508,260961,Europe
Madagascar,17-05-2020,209907,2074,768,209139,Africa
Malaysia,17-05-2020,196019,980,923,195096,Western Pacific
Maldives,17-05-2020,116396,1638,210,116186,South-East Asia
Malta,17-05-2020,145603,2284,1078,144525,Europe
Mauritania,17-05-2020,171181,1106,495,170686,Africa
Mauritius,17-05-2020,121830,737,832,120998,Africa
Mexico,17-05-2020,350024,2296,804,349220,Americas
Moldova,17-05-2020,294295,359,713,293582,Europe
Monaco,17-05-2020,71708,1129,612,71096,Europe
Mongolia,17-05-2020,232453,921,434,232019,Western Pacific
Montenegro,17-05-2020,224747,2134,463,224284,Europe
Morocco,17-05-2020,71231,2075,581,70650,Eastern Mediterranean
